,Date,INR=X
164,2017-08-21,64.07589721679688
165,2017-08-22,64.15750122070312
166,2017-08-23,64.05750274658203
167,2017-08-24,64.00499725341797
168,2017-08-25,64.03500366210938
169,2017-08-28,63.99549865722656
170,2017-08-29,63.78929901123047
171,2017-08-30,63.98680114746094
172,2017-08-31,63.976200103759766
173,2017-09-01,63.91189956665039
174,2017-09-04,64.0155029296875
175,2017-09-05,64.02629852294922
176,2017-09-06,64.0999984741211
177,2017-09-07,64.0154037475586
178,2017-09-08,63.95009994506836
179,2017-09-11,63.930999755859375
180,2017-09-12,63.97999954223633
181,2017-09-13,63.98759841918945
182,2017-09-14,64.11509704589844
183,2017-09-15,64.15499877929688
184,2017-09-18,64.12020111083984
185,2017-09-19,64.2146987915039
186,2017-09-20,64.29869842529297
187,2017-09-21,64.28369903564453
188,2017-09-22,64.80229949951172
189,2017-09-25,64.89099884033203
190,2017-09-26,65.26509857177734
191,2017-09-27,65.3499984741211
192,2017-09-28,65.5250015258789
193,2017-09-29,65.36000061035156
194,2017-10-02,65.29329681396484
195,2017-10-03,65.57170104980469
196,2017-10-04,65.44309997558594
197,2017-10-05,65.01950073242188
198,2017-10-06,65.20999908447266
199,2017-10-09,65.41419982910156
200,2017-10-10,65.41459655761719
201,2017-10-11,65.23889923095703
202,2017-10-12,65.20539855957031
203,2017-10-13,65.0459976196289
204,2017-10-16,64.6729965209961
205,2017-10-17,64.6946029663086
206,2017-10-18,64.92870330810547
207,2017-10-19,65.04010009765625
208,2017-10-20,64.90460205078125
209,2017-10-23,65.1041030883789
210,2017-10-24,65.03489685058594
211,2017-10-25,65.07949829101562
212,2017-10-26,64.83999633789062
213,2017-10-27,64.5999984741211
214,2017-10-30,64.87339782714844
215,2017-10-31,64.84239959716797
216,2017-11-01,64.67009735107422
217,2017-11-02,64.55509948730469
218,2017-11-03,64.50050354003906
219,2017-11-06,64.69339752197266
220,2017-11-07,64.59089660644531
221,2017-11-08,65.16449737548828
222,2017-11-09,64.9104995727539
223,2017-11-10,64.96800231933594
224,2017-11-13,65.1603012084961
225,2017-11-14,65.43840026855469
226,2017-11-15,65.41339874267578
227,2017-11-17,65.20999908447266
228,2017-11-20,64.90499877929688
229,2017-11-21,65.0250015258789
230,2017-11-22,64.76129913330078
231,2017-11-23,64.7699966430664
232,2017-11-24,64.57939910888672
233,2017-11-27,64.54499816894531
234,2017-11-28,64.43389892578125
235,2017-11-29,64.47000122070312
236,2017-11-30,64.41480255126953
237,2017-12-01,64.49939727783203
238,2017-12-04,64.50900268554688
239,2017-12-05,64.35140228271484
240,2017-12-06,64.35690307617188
241,2017-12-07,64.51519775390625
242,2017-12-08,64.54239654541016
243,2017-12-11,64.4729995727539
244,2017-12-12,64.3499984741211
245,2017-12-13,64.55000305175781
246,2017-12-14,64.31999969482422
247,2017-12-15,64.2750015258789
248,2017-12-18,64.07230377197266
249,2017-12-19,64.20010375976562
250,2017-12-20,64.04759979248047
251,2017-12-21,63.96500015258789
252,2017-12-22,64.00969696044922
253,2017-12-25,64.00779724121094
254,2017-12-26,64.010498046875
255,2017-12-27,64.0281982421875
256,2017-12-28,64.11499786376953
257,2017-12-29,64.06199645996094
258,2018-01-01,63.84080123901367
259,2018-01-02,63.86759948730469
260,2018-01-03,63.459999084472656
261,2018-01-04,63.41910171508789
262,2018-01-05,63.36959838867188
263,2018-01-08,63.26499938964844
264,2018-01-09,63.45199966430664
265,2018-01-10,63.63610076904297
266,2018-01-11,63.7599983215332
267,2018-01-12,63.67210006713867
268,2018-01-15,63.5885009765625
269,2018-01-16,63.52119827270508
270,2018-01-17,63.99430084228516
271,2018-01-18,63.82500076293945
272,2018-01-19,63.86759948730469
273,2018-01-22,63.83209991455078
274,2018-01-23,63.88010025024414
275,2018-01-24,63.7504997253418
276,2018-01-25,63.57789993286133
277,2018-01-26,63.57310104370117
278,2018-01-29,63.56999969482422
279,2018-01-30,63.66939926147461
280,2018-01-31,63.769901275634766
281,2018-02-01,63.665000915527344
282,2018-02-02,63.97499847412109
283,2018-02-05,64.13249969482422
284,2018-02-06,64.314697265625
285,2018-02-07,63.97999954223633
286,2018-02-08,64.19999694824219
287,2018-02-09,64.44049835205078
288,2018-02-12,64.2113037109375
289,2018-02-13,64.28350067138672
290,2018-02-14,64.2500991821289
291,2018-02-15,64.02519989013672
292,2018-02-16,63.890899658203125
293,2018-02-19,64.37999725341797
294,2018-02-20,64.50499725341797
295,2018-02-21,64.86499786376953
296,2018-02-22,64.8949966430664
297,2018-02-23,64.95140075683594
298,2018-02-26,64.7030029296875
299,2018-02-27,64.78040313720703
300,2018-02-28,64.91000366210938
301,2018-03-01,65.23999786376953
302,2018-03-02,65.1500015258789
303,2018-03-05,65.18669891357422
304,2018-03-06,65.00370025634766
305,2018-03-07,64.88999938964844
306,2018-03-08,64.89119720458984
307,2018-03-09,65.09040069580078
308,2018-03-12,64.96489715576172
309,2018-03-13,64.94550323486328
310,2018-03-14,64.8281021118164
311,2018-03-15,64.83679962158203
312,2018-03-16,65.01439666748047
313,2018-03-19,65.06500244140625
314,2018-03-20,65.21009826660156
315,2018-03-21,65.2323989868164
316,2018-03-22,65.06559753417969
317,2018-03-23,65.16000366210938
318,2018-03-26,65.01499938964844
319,2018-03-27,64.69499969482422
320,2018-03-28,64.89550018310547
321,2018-03-29,65.14920043945312
322,2018-03-30,65.02999877929688
323,2018-04-02,65.10549926757812
324,2018-04-03,65.13999938964844
325,2018-04-04,64.90499877929688
326,2018-04-05,64.99500274658203
327,2018-04-06,64.86150360107422
328,2018-04-09,64.90450286865234
329,2018-04-10,64.87000274658203
330,2018-04-11,64.92530059814453
331,2018-04-12,65.19000244140625
332,2018-04-13,65.27570343017578
333,2018-04-16,65.19560241699219
334,2018-04-17,65.4292984008789
335,2018-04-18,65.67500305175781
336,2018-04-19,66.01000213623047
337,2018-04-20,66.11479949951172
338,2018-04-23,66.1968994140625
339,2018-04-24,66.54499816894531
340,2018-04-25,66.41410064697266
341,2018-04-26,66.90769958496094
342,2018-04-27,66.9000015258789
343,2018-04-30,66.61000061035156
344,2018-05-01,66.44999694824219
345,2018-05-02,66.7886962890625
346,2018-05-03,67.08000183105469
347,2018-05-04,66.66000366210938
348,2018-05-07,66.81050109863281
349,2018-05-08,67.1187973022461
350,2018-05-09,67.1624984741211
351,2018-05-10,67.62000274658203
352,2018-05-11,67.38999938964844
353,2018-05-14,67.3822021484375
354,2018-05-15,67.6780014038086
355,2018-05-16,68.45999908447266
356,2018-05-17,68.05999755859375
357,2018-05-18,68.13999938964844
358,2018-05-21,67.9749984741211
359,2018-05-22,68.4000015258789
360,2018-05-23,68.43000030517578
361,2018-05-24,68.6500015258789
362,2018-05-25,68.26010131835938
363,2018-05-28,67.7217025756836
364,2018-05-29,67.40280151367188
365,2018-05-30,68.12999725341797
366,2018-05-31,67.43000030517578
367,2018-06-01,67.43499755859375
368,2018-06-04,66.92500305175781
369,2018-06-05,67.05999755859375
370,2018-06-06,67.08999633789062
371,2018-06-07,66.8301010131836
372,2018-06-08,67.41000366210938
373,2018-06-11,67.51000213623047
374,2018-06-12,67.48999786376953
375,2018-06-13,67.91000366210938
376,2018-06-14,67.77999877929688
377,2018-06-15,68.12999725341797
378,2018-06-18,68.05000305175781
379,2018-06-19,68.01000213623047
380,2018-06-20,68.05000305175781
381,2018-06-21,68.3499984741211
382,2018-06-22,67.83000183105469
383,2018-06-25,67.85489654541016
384,2018-06-26,68.33999633789062
385,2018-06-27,68.36499786376953
386,2018-06-28,69.23999786376953
387,2018-06-29,68.79669952392578
388,2018-07-02,68.43499755859375
389,2018-07-03,68.6948013305664
390,2018-07-04,68.83000183105469
391,2018-07-05,68.9800033569336
392,2018-07-06,69.06999969482422
393,2018-07-09,68.75499725341797
394,2018-07-10,68.65979766845703
395,2018-07-11,68.9000015258789
396,2018-07-12,68.72000122070312
397,2018-07-13,68.54000091552734
398,2018-07-16,68.48670196533203
399,2018-07-17,68.72000122070312
400,2018-07-18,68.35600280761719
401,2018-07-19,68.6155014038086
402,2018-07-20,68.93509674072266
403,2018-07-23,68.7332992553711
404,2018-07-24,69.19999694824219
405,2018-07-25,68.80999755859375
406,2018-07-26,68.83999633789062
407,2018-07-27,68.73999786376953
408,2018-07-30,68.61499786376953
409,2018-07-31,68.68499755859375
410,2018-08-01,68.4968032836914
411,2018-08-02,68.30709838867188
412,2018-08-03,68.6155014038086
413,2018-08-06,68.50499725341797
414,2018-08-07,68.80999755859375
415,2018-08-08,68.59600067138672
416,2018-08-09,68.45500183105469
417,2018-08-10,69.0999984741211
418,2018-08-13,69.08499908447266
419,2018-08-14,69.9490966796875
420,2018-08-15,69.94999694824219
421,2018-08-16,70.66000366210938
422,2018-08-17,70.00499725341797
423,2018-08-20,69.78500366210938
424,2018-08-21,69.73999786376953
425,2018-08-22,69.80999755859375
426,2018-08-23,69.79000091552734
427,2018-08-24,70.2750015258789
428,2018-08-27,69.76499938964844
429,2018-08-28,69.94499969482422
430,2018-08-29,70.54000091552734
431,2018-08-30,70.91000366210938
432,2018-08-31,71.40499877929688
433,2018-09-03,70.99500274658203
434,2018-09-04,71.06999969482422
435,2018-09-05,71.75
436,2018-09-06,71.88999938964844
437,2018-09-07,71.93890380859375
438,2018-09-10,72.09500122070312
439,2018-09-11,72.44499969482422
440,2018-09-12,72.98999786376953
441,2018-09-13,71.92520141601562
442,2018-09-14,72.02749633789062
443,2018-09-17,72.09500122070312
444,2018-09-18,72.53479766845703
445,2018-09-19,73.12000274658203
446,2018-09-20,72.34500122070312
447,2018-09-21,71.72000122070312
448,2018-09-24,72.2300033569336
449,2018-09-25,73.30000305175781
450,2018-09-26,73.08999633789062
451,2018-09-27,72.7699966430664
452,2018-09-28,72.94999694824219
453,2018-10-01,72.50499725341797
454,2018-10-02,73.75499725341797
455,2018-10-03,73.27999877929688
456,2018-10-04,73.8499984741211
457,2018-10-05,74.22000122070312
458,2018-10-08,73.76300048828125
459,2018-10-09,73.88999938964844
460,2018-10-10,74.55000305175781
461,2018-10-11,74.5999984741211
462,2018-10-12,74.16000366210938
463,2018-10-15,73.6760025024414
464,2018-10-16,74.08000183105469
465,2018-10-17,73.45549774169922
466,2018-10-18,73.91999816894531
467,2018-10-19,74.16000366210938
468,2018-10-22,73.46499633789062
469,2018-10-23,73.8594970703125
470,2018-10-24,73.22129821777344
471,2018-10-25,73.22049713134766
472,2018-10-26,73.22019958496094
473,2018-10-29,73.125
474,2018-10-30,73.5905990600586
475,2018-10-31,73.6500015258789
476,2018-11-01,74.06999969482422
477,2018-11-02,73.30999755859375
478,2018-11-05,72.90499877929688
479,2018-11-06,72.86000061035156
480,2018-11-07,73.2300033569336
481,2018-11-08,72.37999725341797
482,2018-11-09,72.9000015258789
483,2018-11-12,72.47000122070312
484,2018-11-13,73.18000030517578
485,2018-11-14,72.55000305175781
486,2018-11-15,72.4000015258789
487,2018-11-16,71.8917007446289
488,2018-11-19,71.7750015258789
489,2018-11-20,71.69000244140625
490,2018-11-21,71.41500091552734
491,2018-11-22,71.29499816894531
492,2018-11-23,70.83499908447266
493,2018-11-26,70.66999816894531
494,2018-11-27,70.80999755859375
495,2018-11-28,70.87999725341797
496,2018-11-29,70.5999984741211
497,2018-11-30,69.91999816894531
498,2018-12-03,69.76000213623047
499,2018-12-04,70.48500061035156
500,2018-12-05,70.62999725341797
501,2018-12-06,70.87000274658203
502,2018-12-07,70.75
503,2018-12-10,71.36499786376953
504,2018-12-11,72.7300033569336
505,2018-12-12,72.62000274658203
506,2018-12-13,72.1500015258789
507,2018-12-14,71.5469970703125
508,2018-12-17,71.91000366210938
509,2018-12-18,71.58999633789062
510,2018-12-19,70.56999969482422
511,2018-12-20,70.68550109863281
512,2018-12-21,70.30000305175781
513,2018-12-24,70.13999938964844
514,2018-12-25,70.23999786376953
515,2018-12-26,70.23999786376953
516,2018-12-27,70.1500015258789
517,2018-12-28,69.98999786376953
518,2018-12-31,69.92250061035156
519,2019-01-01,69.70999908447266
520,2019-01-02,69.70999908447266
521,2019-01-03,69.95999908447266
522,2019-01-04,70.30000305175781
523,2019-01-07,69.5250015258789
524,2019-01-08,69.80999755859375
525,2019-01-09,70.33000183105469
526,2019-01-10,70.55049896240234
527,2019-01-11,70.72000122070312
528,2019-01-14,70.37000274658203
529,2019-01-15,71.08499908447266
530,2019-01-16,71.09249877929688
531,2019-01-17,71.36499786376953
532,2019-01-18,71.03019714355469
533,2019-01-21,71.2300033569336
534,2019-01-22,71.5
535,2019-01-23,71.2302017211914
536,2019-01-24,71.15730285644531
537,2019-01-25,70.98999786376953
538,2019-01-28,70.9749984741211
539,2019-01-29,71.09010314941406
540,2019-01-30,71.62000274658203
541,2019-01-31,71.12000274658203
542,2019-02-01,71.19999694824219
543,2019-02-04,71.45169830322266
544,2019-02-05,71.68499755859375
545,2019-02-06,71.7699966430664
546,2019-02-07,71.54049682617188
547,2019-02-08,71.58000183105469
548,2019-02-11,71.1500015258789
549,2019-02-12,71.2300033569336
550,2019-02-13,70.80999755859375
551,2019-02-14,70.86509704589844
552,2019-02-15,71.01000213623047
553,2019-02-18,71.31999969482422
554,2019-02-19,71.69999694824219
555,2019-02-20,71.5999984741211
556,2019-02-21,71.30000305175781
557,2019-02-22,71.18499755859375
558,2019-02-25,71.03099822998047
559,2019-02-26,71.08999633789062
560,2019-02-27,70.94000244140625
561,2019-02-28,71.19000244140625
562,2019-03-01,70.81600189208984
563,2019-03-04,70.98999786376953
564,2019-03-05,70.9000015258789
565,2019-03-06,70.74250030517578
566,2019-03-07,70.36499786376953
567,2019-03-08,70.48750305175781
568,2019-03-11,69.98690032958984
569,2019-03-12,69.79010009765625
570,2019-03-13,69.84500122070312
571,2019-03-14,69.72630310058594
572,2019-03-15,69.3373031616211
573,2019-03-18,68.9530029296875
574,2019-03-19,68.61799621582031
575,2019-03-20,69.31749725341797
576,2019-03-21,68.82499694824219
577,2019-03-22,68.93000030517578
578,2019-03-25,69.1604995727539
579,2019-03-26,68.92340087890625
580,2019-03-27,69.42749786376953
581,2019-03-28,69.37000274658203
582,2019-03-29,69.5
583,2019-04-01,69.43000030517578
584,2019-04-02,69.19529724121094
585,2019-04-03,68.91020202636719
586,2019-04-04,68.8499984741211
587,2019-04-05,68.97039794921875
588,2019-04-08,69.16000366210938
589,2019-04-09,69.55249786376953
590,2019-04-10,69.26180267333984
591,2019-04-11,69.14019775390625
592,2019-04-12,69.43000030517578
593,2019-04-15,69.16100311279297
594,2019-04-16,69.80999755859375
595,2019-04-17,69.88500213623047
596,2019-04-18,69.4010009765625
597,2019-04-19,69.38099670410156
598,2019-04-22,69.36000061035156
599,2019-04-23,70.0625
600,2019-04-24,69.75800323486328
601,2019-04-25,70.0958023071289
602,2019-04-26,70.16000366210938
603,2019-04-29,69.84200286865234
604,2019-04-30,69.81179809570312
605,2019-05-01,69.55599975585938
606,2019-05-02,69.63289642333984
607,2019-05-03,69.42440032958984
608,2019-05-06,69.16799926757812
609,2019-05-07,69.40029907226562
610,2019-05-08,69.91000366210938
611,2019-05-09,70.01000213623047
612,2019-05-10,70.41000366210938
613,2019-05-13,69.92250061035156
614,2019-05-14,70.61699676513672
615,2019-05-15,70.30699920654297
616,2019-05-16,70.20919799804688
617,2019-05-17,70.23500061035156
618,2019-05-20,70.28150177001953
619,2019-05-21,70.12750244140625
620,2019-05-23,69.97250366210938
621,2019-05-24,69.94499969482422
622,2019-05-27,69.36000061035156
623,2019-05-28,69.72000122070312
624,2019-05-29,69.875
625,2019-05-30,69.81500244140625
626,2019-05-31,69.9800033569336
627,2019-06-03,69.5696029663086
628,2019-06-04,69.16190338134766
629,2019-06-05,69.55999755859375
630,2019-06-06,69.625
631,2019-06-07,69.36000061035156
632,2019-06-10,69.34500122070312
633,2019-06-11,69.52349853515625
634,2019-06-12,69.3864974975586
635,2019-06-13,69.69999694824219
636,2019-06-14,69.80000305175781
637,2019-06-17,69.77050018310547
638,2019-06-18,70.11250305175781
639,2019-06-19,69.76499938964844
640,2019-06-20,69.87000274658203
641,2019-06-21,69.77999877929688
642,2019-06-24,69.56990051269531
643,2019-06-25,69.60250091552734
644,2019-06-26,69.63749694824219
645,2019-06-27,69.60250091552734
646,2019-06-28,69.32499694824219
647,2019-07-01,68.94049835205078
648,2019-07-02,69.1675033569336
649,2019-07-03,69.0824966430664
650,2019-07-04,69.00749969482422
651,2019-07-05,68.73999786376953
652,2019-07-08,68.44000244140625
653,2019-07-09,68.8499984741211
654,2019-07-10,68.76499938964844
655,2019-07-11,68.36759948730469
656,2019-07-12,68.66999816894531
657,2019-07-15,68.55030059814453
658,2019-07-16,68.74749755859375
659,2019-07-17,68.8949966430664
660,2019-07-18,68.78600311279297
661,2019-07-19,68.8499984741211
662,2019-07-22,68.83000183105469
663,2019-07-23,69.16000366210938
664,2019-07-24,69.0199966430664
665,2019-07-25,69.18499755859375
666,2019-07-26,69.15049743652344
667,2019-07-29,68.87000274658203
668,2019-07-30,68.94999694824219
669,2019-07-31,69.07749938964844
670,2019-08-01,69.40499877929688
671,2019-08-02,69.29720306396484
672,2019-08-05,69.65689849853516
673,2019-08-06,71.5199966430664
674,2019-08-07,71.2300033569336
675,2019-08-08,71.16510009765625
676,2019-08-09,70.47090148925781
677,2019-08-12,71.03500366210938
678,2019-08-13,71.58000183105469
679,2019-08-14,71.08000183105469
680,2019-08-15,71.63520050048828
681,2019-08-16,71.72000122070312
682,2019-08-19,71.13200378417969
683,2019-08-20,71.99500274658203
684,2019-08-21,71.80999755859375
685,2019-08-22,71.43779754638672
686,2019-08-23,71.92040252685547
687,2019-08-26,71.50250244140625
688,2019-08-27,72.16000366210938
689,2019-08-28,71.53500366210938
690,2019-08-29,72.08499908447266
691,2019-08-30,71.6801986694336
692,2019-09-02,71.72989654541016
693,2019-09-03,71.96209716796875
694,2019-09-04,72.45999908447266
695,2019-09-05,71.95570373535156
696,2019-09-06,72.22000122070312
697,2019-09-09,71.66999816894531
698,2019-09-10,72.09249877929688
699,2019-09-11,71.85900115966797
700,2019-09-12,71.56009674072266
701,2019-09-13,71.28500366210938
702,2019-09-16,71.02069854736328
703,2019-09-17,71.74909973144531
704,2019-09-18,71.70999908447266
705,2019-09-19,71.5425033569336
706,2019-09-20,71.71749877929688
707,2019-09-23,71.19159698486328
708,2019-09-24,70.78959655761719
709,2019-09-25,71.28500366210938
710,2019-09-26,71.30999755859375
711,2019-09-27,71.21499633789062
712,2019-09-30,70.49870300292969
713,2019-10-01,70.92250061035156
714,2019-10-02,71.0999984741211
715,2019-10-03,71.1416015625
716,2019-10-04,71.0199966430664
717,2019-10-07,70.81500244140625
718,2019-10-08,71.36000061035156
719,2019-10-09,71.20999908447266
720,2019-10-10,71.41000366210938
721,2019-10-11,70.9800033569336
722,2019-10-14,70.91400146484375
723,2019-10-15,71.45249938964844
724,2019-10-16,71.76000213623047
725,2019-10-17,71.62000274658203
726,2019-10-18,71.42250061035156
727,2019-10-21,71.02999877929688
728,2019-10-22,71.1050033569336
729,2019-10-23,71.07499694824219
730,2019-10-24,70.71499633789062
731,2019-10-25,71.19000244140625
732,2019-10-28,70.83000183105469
733,2019-10-29,70.73500061035156
734,2019-10-30,70.88459777832031
735,2019-10-31,70.98999786376953
736,2019-11-01,70.97000122070312
737,2019-11-04,70.51210021972656
738,2019-11-05,71.0
739,2019-11-06,70.8949966430664
740,2019-11-07,71.0
741,2019-11-08,71.37650299072266
742,2019-11-11,71.37650299072266
743,2019-11-12,71.5739974975586
744,2019-11-13,71.77999877929688
745,2019-11-14,72.1415023803711
746,2019-11-15,71.95580291748047
747,2019-11-18,71.70580291748047
748,2019-11-19,71.93509674072266
749,2019-11-20,71.85099792480469
750,2019-11-21,71.76820373535156
751,2019-11-22,71.7405014038086
752,2019-11-25,71.78260040283203
753,2019-11-26,71.67949676513672
754,2019-11-27,71.42839813232422
755,2019-11-28,71.22810363769531
756,2019-11-29,71.54740142822266
757,2019-12-02,71.7229995727539
758,2019-12-03,71.625
759,2019-12-04,71.95999908447266
760,2019-12-05,71.4801025390625
761,2019-12-06,71.38500213623047
762,2019-12-09,71.28679656982422
763,2019-12-10,70.96019744873047
764,2019-12-11,71.01000213623047
765,2019-12-12,70.72930145263672
766,2019-12-13,70.55989837646484
767,2019-12-16,70.68900299072266
768,2019-12-17,70.92050170898438
769,2019-12-18,71.21499633789062
770,2019-12-19,70.98989868164062
771,2019-12-20,71.22270202636719
772,2019-12-23,71.02400207519531
773,2019-12-24,71.21070098876953
774,2019-12-25,71.45999908447266
775,2019-12-26,71.54000091552734
776,2019-12-27,71.30030059814453
777,2019-12-30,71.31300354003906
778,2019-12-31,71.31099700927734
779,2020-01-01,71.27580261230469
780,2020-01-02,71.0250015258789
781,2020-01-03,71.41500091552734
782,2020-01-06,71.73100280761719
783,2020-01-07,71.78700256347656
784,2020-01-08,72.16000366210938
785,2020-01-09,71.41190338134766
786,2020-01-10,71.19429779052734
787,2020-01-13,70.9530029296875
788,2020-01-14,70.71890258789062
789,2020-01-15,70.84510040283203
790,2020-01-16,70.71800231933594
791,2020-01-17,70.94560241699219
792,2020-01-20,71.03469848632812
793,2020-01-21,71.03099822998047
794,2020-01-22,71.16999816894531
795,2020-01-23,71.0781021118164
796,2020-01-24,71.32099914550781
797,2020-01-27,71.32499694824219
798,2020-01-28,71.44000244140625
799,2020-01-29,71.23040008544922
800,2020-01-30,71.30000305175781
801,2020-01-31,71.63999938964844
802,2020-02-03,71.49649810791016
803,2020-02-04,71.31410217285156
804,2020-02-05,71.0999984741211
805,2020-02-06,71.18000030517578
806,2020-02-07,71.47000122070312
807,2020-02-10,71.5155029296875
808,2020-02-11,71.27999877929688
809,2020-02-12,71.27529907226562
810,2020-02-13,71.29620361328125
811,2020-02-14,71.26850128173828
812,2020-02-17,71.51480102539062
813,2020-02-18,71.34919738769531
814,2020-02-19,71.57499694824219
815,2020-02-20,71.82749938964844
816,2020-02-21,72.11000061035156
817,2020-02-24,71.88680267333984
818,2020-02-25,72.04669952392578
819,2020-02-26,71.87000274658203
820,2020-02-27,71.66339874267578
821,2020-02-28,71.93000030517578
822,2020-03-02,72.1500015258789
823,2020-03-03,72.82499694824219
824,2020-03-04,73.34200286865234
